message,label,target_type,severity,severity_score
"Avpimd, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #a609",Harassment,Individual,Low,0.51
"Wmbzhgqv, nee tumba disgusting behaviour dude. #b95e",Insult,Individual,High,0.39
"team, ivananna group inda remove maadona, ivan illaadre better ansta. #49f3",Exclusion,Group,Low,0.27
"review okay aaytu, tension beda. #f685",Neutral,Unknown,Low,0.05
"Kovuviz, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #35f5",Threat,Individual,High,0.93
"Xnemu, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #95e9",Threat,Individual,Low,0.77
weekend ge yava movie nodona. #2ef5,Neutral,Unknown,Low,0
"Ozt, nee tumba irritating agthiya re dude. #af54",Insult,Individual,Medium,0.43
yavdru ivattu notes idre send maadu pls. #5afb,Neutral,Group,Low,0.05
"Zvoo, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #6583",Threat,Individual,High,0.73
ivattu assignment submit maadbeku maga. #0186,Neutral,Individual,Low,0
"team, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #e05c",Exclusion,Group,Medium,0.37
naale 4gante canteen nalli meet aagona. #d4c5,Neutral,Individual,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #0a00",Neutral,Individual,Low,0
"team, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #7b93",Exclusion,Group,Low,0.14
weekend ge yava movie nodona. #41dd,Neutral,Individual,Low,0
ninne function photos share maadu. #5ea0,Neutral,Group,Low,0.01
"review okay aaytu, tension beda. #c93b",Neutral,Group,Low,0
"happy birthday, tumba olle varsha agli. #9dd7",Neutral,Unknown,Low,0.03
nee send madida reel super comedy aaytu. #34e8,Neutral,Individual,Low,0.02
"Nsafv, nee complete waste fellow re. #0792",Insult,Individual,High,0.33
"Oytb, nee full time late bartiya dude. #fd4d",Insult,Individual,Low,0.17
"class grp, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #dcac",Exclusion,Group,Low,0.23
"Mfxc, nee useless tara behave madthiya re. #bfaf",Insult,Individual,Medium,0.35
"Smzut, nee sakkat dumb idiya yaar re. #1b4d",Insult,Individual,Medium,0.41
"Bbreeqhuo, cheap comments madbeda ava bagge, group nalli idu sari alla. #1434",Sexual Harassment,Individual,Medium,0.73
ninne function photos share maadu. #5350,Neutral,Individual,Low,0
exam tumba tough aaytu but somehow aaytu. #93ad,Neutral,Group,Low,0.02
"Pnasnwa, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #7b76",Harassment,Individual,Medium,0.57
ivattu class full bore aaytu. #ff04,Neutral,Unknown,Low,0.04
"guys, ivananna group inda remove maadona, ivan illaadre better ansta. #49f1",Exclusion,Group,Low,0.3
"gang, ivananna group inda remove maadona, ivan illaadre better ansta. #e9ea",Exclusion,Group,Medium,0.4
"Wuym, nee yen use illa ninna jothe machaa. #dd09",Insult,Individual,High,0.5
ninne function photos share maadu. #9d3d,Neutral,Unknown,Low,0.01
"Mjpsluceo, nee useless tara behave madthiya re. #b326",Insult,Individual,Medium,0.19
"Lvvicm, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #2285",Harassment,Individual,High,0.48
"Awdpawqyxv, yake everywhere message madthiya, idu stalking tara kanstide. #1a15",Cyberstalking,Individual,Medium,0.54
"happy birthday, tumba olle varsha agli. #47e3",Neutral,Individual,Low,0
"ninna presentation super aaytu, chennag ide. #62ca",Neutral,Individual,Low,0
naale extra pen togond baa pls. #2c74,Neutral,Unknown,Low,0.06
ivattu class full bore aaytu. #e3eb,Neutral,Individual,Low,0
"Bcavf, nee yen use illa ninna jothe dude. #8696",Insult,Individual,High,0.3
yaaru naalege PPT madthare helri. #5a0e,Neutral,Group,Low,0.01
pizza bekka biryani bekka decide maadi. #67ae,Neutral,Unknown,Low,0.03
ninne function photos share maadu. #552d,Neutral,Unknown,Low,0.01
"Xvmy, nee tumba irritating agthiya re yaar. #922d",Insult,Individual,Medium,0.33
nee send madida reel super comedy aaytu. #1563,Neutral,Individual,Low,0.05
attendance link haakbidu illi. #206a,Neutral,Unknown,Low,0
"happy birthday, tumba olle varsha agli. #1452",Neutral,Group,Low,0
naale extra pen togond baa pls. #423e,Neutral,Group,Low,0
project help madidakke thanks maga. #f38d,Neutral,Individual,Low,0
"Ybe, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #a483",Threat,Individual,High,0.97
nee send madida reel super comedy aaytu. #c330,Neutral,Group,Low,0.04
"gang, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #b4cb",Exclusion,Group,Medium,0.23
"ninna presentation super aaytu, chennag ide. #225e",Neutral,Group,Low,0
yaaru naalege PPT madthare helri. #4890,Neutral,Group,Low,0
attendance link haakbidu illi. #1dfa,Neutral,Individual,Low,0.04
fest practice ge yar yar barthidira. #fb9f,Neutral,Group,Low,0
nee send madida reel super comedy aaytu. #9a1a,Neutral,Unknown,Low,0.01
"naale 9 gante lab ge bartira, late agbeda. #ae74",Neutral,Individual,Low,0
"Whbzo, ella platform nalli follow madbeda please, idu stalking tara kanstide. #4fc9",Cyberstalking,Individual,Medium,0.76
"Mbew, nee tumba irritating agthiya re re. #f003",Insult,Individual,Medium,0.43
"network sakkath slow ide, once repeat maadu. #cf74",Neutral,Unknown,Low,0
"Gczzdeucg, nee reply nodoke tumba time togondiya yaar. #eed8",Insult,Individual,Low,0.26
"Nckwjltqk, nee useless tara behave madthiya dude. #d984",Insult,Individual,Medium,0.36
naale 4gante canteen nalli meet aagona. #e3e9,Neutral,Individual,Low,0
"batch, ivananna group inda remove maadona, ivan illaadre better ansta. #d011",Exclusion,Group,High,0.42
"Keb, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #85e4",Cyberstalking,Individual,High,0.91
"Czxyfgxfag, next time barbeku anta helthini, swalpa limit nodu yaar. #ceff",Threat,Individual,Medium,0.87
"Rmenrwvykf, prati dina reason illade ping madbedi, idu stalking tara kanstide. #dead",Cyberstalking,Individual,Low,0.6
"Orhiocxanf, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #9328",Harassment,Individual,High,0.68
"Phknfgue, nee full time late bartiya dude. #2122",Insult,Individual,Low,0.38
yaaru naalege PPT madthare helri. #98c1,Neutral,Unknown,Low,0
naale 4gante canteen nalli meet aagona. #8212,Neutral,Group,Low,0.04
"naale 9 gante lab ge bartira, late agbeda. #831c",Neutral,Group,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #d2ff",Neutral,Individual,Low,0.03
"Jiq, nee yen use illa ninna jothe machaa. #b03d",Insult,Individual,High,0.5
"Wfjr, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #3cc6",Harassment,Individual,Medium,0.64
"batch, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #be80",Exclusion,Group,Medium,0.22
"happy birthday, tumba olle varsha agli. #133f",Neutral,Unknown,Low,0
"gang, ivnanna group nalli add madbeda, ivan illaadre better ansta. #092e",Exclusion,Group,Medium,0.46
naale 4gante canteen nalli meet aagona. #9669,Neutral,Unknown,Low,0.04
"Mltnvtlo, nee class nalli full time joker ne machaa. #0cf3",Insult,Individual,Medium,0.3
"ninna presentation super aaytu, chennag ide. #99cc",Neutral,Group,Low,0
pizza bekka biryani bekka decide maadi. #58c8,Neutral,Individual,Low,0.02
"Yycmu, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #9e55",Threat,Individual,Low,0.77
"Pjwjkebz, nee useless tara behave madthiya re. #7e8b",Insult,Individual,Medium,0.19
yavdru ivattu notes idre send maadu pls. #824f,Neutral,Individual,Low,0
"Zfxj, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #037c",Threat,Individual,Medium,0.94
"Sic, nee complete waste fellow re. #1b06",Insult,Individual,High,0.33
naale 4gante canteen nalli meet aagona. #5bca,Neutral,Unknown,Low,0.01
project help madidakke thanks maga. #102b,Neutral,Group,Low,0
"Pcggtyvt, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #4c79",Harassment,Individual,High,0.53
fest practice ge yar yar barthidira. #e6c0,Neutral,Individual,Low,0
"gang, ivnanna group nalli add madbeda, ivan illaadre better ansta. #87a7",Exclusion,Group,Medium,0.37
yaaru naalege PPT madthare helri. #b530,Neutral,Individual,Low,0.01
weekend ge yava movie nodona. #26fd,Neutral,Group,Low,0.02
"Hynum, ella platform nalli follow madbeda please, idu stalking tara kanstide. #56f0",Cyberstalking,Individual,High,0.77
"Caugwrsctd, yake everywhere message madthiya, idu stalking tara kanstide. #243c",Cyberstalking,Individual,High,0.76
pizza bekka biryani bekka decide maadi. #857a,Neutral,Group,Low,0.01
"5 nimisha nalli join agthini, swalpa wait maadu. #49d2",Neutral,Individual,Low,0
yavdru ivattu notes idre send maadu pls. #e971,Neutral,Group,Low,0.05
"Gys, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #16b0",Harassment,Individual,High,0.62
"happy birthday, tumba olle varsha agli. #2af0",Neutral,Individual,Low,0.01
"Qazaspci, nee ivattu full lazy mode alli idiya yaar. #4d67",Insult,Individual,Low,0.26
ivattu class full bore aaytu. #8423,Neutral,Group,Low,0
ivattu class full bore aaytu. #01fc,Neutral,Individual,Low,0.03
weekend ge yava movie nodona. #573f,Neutral,Individual,Low,0.02
naale extra pen togond baa pls. #7fd4,Neutral,Unknown,Low,0.05
"team, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #f684",Exclusion,Group,Medium,0.34
ivattu class full bore aaytu. #cd98,Neutral,Individual,Low,0
nee send madida reel super comedy aaytu. #5986,Neutral,Group,Low,0
project help madidakke thanks maga. #e173,Neutral,Unknown,Low,0
ivattu assignment submit maadbeku maga. #c85e,Neutral,Group,Low,0
ivattu class full bore aaytu. #febd,Neutral,Group,Low,0.01
pizza bekka biryani bekka decide maadi. #6062,Neutral,Unknown,Low,0
naale 4gante canteen nalli meet aagona. #91f7,Neutral,Group,Low,0
"Ivewduxyox, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #7f10",Harassment,Individual,High,0.79
"Vuoazsgi, nee sakkat dumb idiya yaar yaar. #0382",Insult,Individual,Medium,0.43
"happy birthday, tumba olle varsha agli. #3839",Neutral,Group,Low,0.03
"Obawnfzpsk, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #362c",Threat,Individual,High,0.89
"Nskjecxyw, next time barbeku anta helthini, swalpa limit nodu yaar. #ec62",Threat,Individual,High,0.82
project help madidakke thanks maga. #78c9,Neutral,Group,Low,0
"happy birthday, tumba olle varsha agli. #8c0c",Neutral,Individual,Low,0.02
fest practice ge yar yar barthidira. #a93d,Neutral,Group,Low,0.04
"Biysjr, nee yavattu serious agalla machaa. #c7db",Insult,Individual,Low,0.2
ivattu class full bore aaytu. #dd8c,Neutral,Individual,Low,0.03
"Srdvgbenkm, nee yen use illa ninna jothe machaa. #3b87",Insult,Individual,High,0.45
fest practice ge yar yar barthidira. #2ace,Neutral,Group,Low,0
exam tumba tough aaytu but somehow aaytu. #376e,Neutral,Group,Low,0
attendance link haakbidu illi. #1a48,Neutral,Group,Low,0.04
ivattu assignment submit maadbeku maga. #fa31,Neutral,Individual,Low,0.04
naale extra pen togond baa pls. #5c53,Neutral,Individual,Low,0
"Tnv, nee full time late bartiya dude. #e6d1",Insult,Individual,Low,0.15
attendance link haakbidu illi. #26cb,Neutral,Group,Low,0.02
"Agv, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #4db7",Harassment,Individual,High,0.44
"review okay aaytu, tension beda. #3a63",Neutral,Individual,Low,0.03
exam tumba tough aaytu but somehow aaytu. #1ddb,Neutral,Unknown,Low,0.02
ivattu class full bore aaytu. #b980,Neutral,Group,Low,0.02
"Npmlv, nee reply nodoke tumba time togondiya machaa. #c4a1",Insult,Individual,Low,0.19
"Azbgjkye, nee useless tara behave madthiya re. #9d24",Insult,Individual,Medium,0.33
yaaru naalege PPT madthare helri. #deb5,Neutral,Group,Low,0
"Oyy, prati dina reason illade ping madbedi, idu stalking tara kanstide. #3630",Cyberstalking,Individual,Medium,0.47
"naale 9 gante lab ge bartira, late agbeda. #fff7",Neutral,Individual,Low,0
ninne function photos share maadu. #9141,Neutral,Unknown,Low,0
"gang, ivananna group inda remove maadona, ivan illaadre better ansta. #9512",Exclusion,Group,Medium,0.47
yavdru ivattu notes idre send maadu pls. #d8a7,Neutral,Individual,Low,0.06
"Arw, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #61c2",Threat,Individual,High,1
exam tumba tough aaytu but somehow aaytu. #6a23,Neutral,Group,Low,0.02
"review okay aaytu, tension beda. #b1fd",Neutral,Unknown,Low,0
"Pnsv, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #ff54",Threat,Individual,High,0.88
"team, ivananna group inda remove maadona, ivan illaadre better ansta. #da8c",Exclusion,Group,Medium,0.31
nee send madida reel super comedy aaytu. #5c66,Neutral,Group,Low,0
"Uzsbht, nee ivattu full lazy mode alli idiya dude. #2479",Insult,Individual,Low,0.39
"gang, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #a59a",Exclusion,Group,Medium,0.34
"Ycvvxaek, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #35ea",Harassment,Individual,High,0.57
ivattu class full bore aaytu. #66f4,Neutral,Individual,Low,0.05
"Erslxt, cheap comments madbeda ava bagge, group nalli idu sari alla. #6b3c",Sexual Harassment,Individual,High,0.85
"Edkls, nee ivattu full lazy mode alli idiya dude. #7100",Insult,Individual,Low,0.14
project help madidakke thanks maga. #f494,Neutral,Unknown,Low,0.04
"Yvulgcpbq, nee full time late bartiya dude. #35bd",Insult,Individual,Low,0.32
yaaru naalege PPT madthare helri. #03d6,Neutral,Group,Low,0
"Fxgjq, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #e3ce",Harassment,Individual,High,0.61
"Sdbt, nee ivattu full lazy mode alli idiya yaar. #e76a",Insult,Individual,Low,0.27
nee send madida reel super comedy aaytu. #cc6b,Neutral,Group,Low,0.02
"Zbztvatgp, nee tumba irritating agthiya re yaar. #4994",Insult,Individual,Medium,0.23
"batch, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #0269",Exclusion,Group,Medium,0.39
naale 4gante canteen nalli meet aagona. #bbb3,Neutral,Unknown,Low,0.07
"team, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #f9a5",Exclusion,Group,Low,0.25
weekend ge yava movie nodona. #fbd2,Neutral,Unknown,Low,0.02
ninne function photos share maadu. #ad6a,Neutral,Unknown,Low,0
"Liqmtk, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #0a9b",Cyberstalking,Individual,Low,0.76
"Caqrbgkjnt, next time barbeku anta helthini, swalpa limit nodu yaar. #3c59",Threat,Individual,High,0.87
"naale 9 gante lab ge bartira, late agbeda. #c0c6",Neutral,Unknown,Low,0
"Byhxsvmw, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #ff9e",Harassment,Individual,Low,0.31
"Bzj, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #40aa",Harassment,Individual,High,0.71
ivattu assignment submit maadbeku maga. #7c2f,Neutral,Individual,Low,0.01
"Dac, nee tumba irritating agthiya re re. #8731",Insult,Individual,Medium,0.31
"Mxu, ava body bagge a tara mata beda, group nalli idu sari alla. #e9e1",Sexual Harassment,Individual,Low,0.74
"Blkdsdvx, nee class nalli full time joker ne re. #0c01",Insult,Individual,Medium,0.2
"Para, nee reply nodoke tumba time togondiya machaa. #c1b5",Insult,Individual,Low,0.24
"Apwdtnce, nee reply nodoke tumba time togondiya re. #248b",Insult,Individual,Low,0.17
yavdru ivattu notes idre send maadu pls. #8a7d,Neutral,Individual,Low,0
ninne function photos share maadu. #6123,Neutral,Individual,Low,0.04
yavdru ivattu notes idre send maadu pls. #338e,Neutral,Group,Low,0.07
"Vcfddrnbuc, nee total loser tara idiya yaar. #3f4e",Insult,Individual,High,0.49
"Gbfkls, cheap comments madbeda ava bagge, group nalli idu sari alla. #0038",Sexual Harassment,Individual,High,0.95
"review okay aaytu, tension beda. #8882",Neutral,Unknown,Low,0.01
"ninna presentation super aaytu, chennag ide. #f9db",Neutral,Individual,Low,0
exam tumba tough aaytu but somehow aaytu. #4499,Neutral,Unknown,Low,0
"Wtpd, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #02b9",Harassment,Individual,Medium,0.37
naale 4gante canteen nalli meet aagona. #54cb,Neutral,Unknown,Low,0
"team, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #68be",Exclusion,Group,Low,0.28
"5 nimisha nalli join agthini, swalpa wait maadu. #ebb3",Neutral,Group,Low,0.02
yavdru ivattu notes idre send maadu pls. #02ef,Neutral,Individual,Low,0.05
nee send madida reel super comedy aaytu. #dc52,Neutral,Group,Low,0.02
"Etzomcdym, nee ivattu full lazy mode alli idiya dude. #5c19",Insult,Individual,Low,0.42
yavdru ivattu notes idre send maadu pls. #0adf,Neutral,Individual,Low,0.02
naale 4gante canteen nalli meet aagona. #e7c9,Neutral,Group,Low,0.01
"5 nimisha nalli join agthini, swalpa wait maadu. #0503",Neutral,Individual,Low,0
"ninna presentation super aaytu, chennag ide. #9f3b",Neutral,Individual,Low,0.02
"Tthjvehe, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #cdd7",Harassment,Individual,Medium,0.5
"Xhxdziw, nee complete waste fellow yaar. #a357",Insult,Individual,High,0.5
"Wzgvuop, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #b674",Threat,Individual,High,0.99
"Hcgpt, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #9c3a",Harassment,Individual,Low,0.37
"Jfnlo, nee tumba disgusting behaviour dude. #ab5d",Insult,Individual,High,0.46
ivattu class full bore aaytu. #c7dc,Neutral,Unknown,Low,0.03
nee send madida reel super comedy aaytu. #a32e,Neutral,Unknown,Low,0
"Iklhrx, nee ivattu full lazy mode alli idiya re. #c60c",Insult,Individual,Low,0.08
nee send madida reel super comedy aaytu. #a778,Neutral,Group,Low,0.05
pizza bekka biryani bekka decide maadi. #f14d,Neutral,Unknown,Low,0
exam tumba tough aaytu but somehow aaytu. #9e05,Neutral,Individual,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #74bf",Neutral,Group,Low,0
fest practice ge yar yar barthidira. #577e,Neutral,Group,Low,0
"Zujhjj, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #f2e4",Threat,Individual,High,0.76
"Pqmb, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #82a0",Threat,Individual,High,0.95
"Hqepjsbgg, nee reply nodoke tumba time togondiya yaar. #c74f",Insult,Individual,Low,0.27
"naale 9 gante lab ge bartira, late agbeda. #4f69",Neutral,Group,Low,0.03
"Rojopxpia, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #0bf3",Harassment,Individual,High,0.77
